previous_state,count,sex,age_group,education,marital_status,previous_state_code,previous_fips
New York,0,Male,45-54,Graduate Degree,Widowed,NY,36
New York,603,Male,55-64,Less than High School,Never Married,NY,36
New York,1054,Male,55-64,Less than High School,Married,NY,36
New York,1110,Male,55-64,Less than High School,Divorced/Separated,NY,36
New York,0,Male,55-64,Less than High School,Widowed,NY,36
New York,714,Male,55-64,High School Grad,Never Married,NY,36
New York,2843,Male,55-64,High School Grad,Married,NY,36
New York,1326,Male,55-64,High School Grad,Divorced/Separated,NY,36
New York,27,Male,55-64,High School Grad,Widowed,NY,36
New York,935,Male,55-64,Some College,Never Married,NY,36
New York,1350,Male,55-64,Some College,Married,NY,36
New York,957,Male,55-64,Some College,Divorced/Separated,NY,36
New York,149,Male,55-64,Some College,Widowed,NY,36
New York,486,Male,55-64,Bachelor's Degree,Never Married,NY,36
New York,3994,Male,55-64,Bachelor's Degree,Married,NY,36
New York,257,Male,55-64,Bachelor's Degree,Divorced/Separated,NY,36
New York,0,Male,55-64,Bachelor's Degree,Widowed,NY,36
New York,130,Male,55-64,Graduate Degree,Never Married,NY,36
New York,2973,Male,55-64,Graduate Degree,Married,NY,36
New York,879,Male,55-64,Graduate Degree,Divorced/Separated,NY,36
New York,0,Male,55-64,Graduate Degree,Widowed,NY,36
New York,514,Male,65+,Less than High School,Never Married,NY,36
New York,1511,Male,65+,Less than High School,Married,NY,36
New York,952,Male,65+,Less than High School,Divorced/Separated,NY,36
New York,27,Male,65+,Less than High School,Widowed,NY,36
New York,503,Male,65+,High School Grad,Never Married,NY,36
New York,2846,Male,65+,High School Grad,Married,NY,36
New York,1637,Male,65+,High School Grad,Divorced/Separated,NY,36
New York,209,Male,65+,High School Grad,Widowed,NY,36
New York,554,Male,65+,Some College,Never Married,NY,36
New York,3558,Male,65+,Some College,Married,NY,36
New York,444,Male,65+,Some College,Divorced/Separated,NY,36
New York,337,Male,65+,Some College,Widowed,NY,36
New York,103,Male,65+,Bachelor's Degree,Never Married,NY,36
New York,3706,Male,65+,Bachelor's Degree,Married,NY,36
New York,214,Male,65+,Bachelor's Degree,Divorced/Separated,NY,36
New York,376,Male,65+,Bachelor's Degree,Widowed,NY,36
New York,290,Male,65+,Graduate Degree,Never Married,NY,36
New York,3449,Male,65+,Graduate Degree,Married,NY,36
New York,807,Male,65+,Graduate Degree,Divorced/Separated,NY,36
New York,365,Male,65+,Graduate Degree,Widowed,NY,36
North Carolina,19962,Female,0-17,Less than High School,Never Married,NC,37
North Carolina,0,Female,0-17,Less than High School,Married,NC,37
North Carolina,0,Female,0-17,Less than High School,Divorced/Separated,NC,37
North Carolina,0,Female,0-17,Less than High School,Widowed,NC,37
North Carolina,0,Female,0-17,High School Grad,Never Married,NC,37
North Carolina,0,Female,0-17,High School Grad,Married,NC,37
North Carolina,0,Female,0-17,High School Grad,Divorced/Separated,NC,37
North Carolina,0,Female,0-17,High School Grad,Widowed,NC,37
North Carolina,0,Female,0-17,Some College,Never Married,NC,37
North Carolina,0,Female,0-17,Some College,Married,NC,37
North Carolina,0,Female,0-17,Some College,Divorced/Separated,NC,37
North Carolina,0,Female,0-17,Some College,Widowed,NC,37
North Carolina,0,Female,0-17,Bachelor's Degree,Never Married,NC,37
North Carolina,0,Female,0-17,Bachelor's Degree,Married,NC,37
North Carolina,0,Female,0-17,Bachelor's Degree,Divorced/Separated,NC,37
North Carolina,0,Female,0-17,Bachelor's Degree,Widowed,NC,37
North Carolina,0,Female,0-17,Graduate Degree,Never Married,NC,37
North Carolina,0,Female,0-17,Graduate Degree,Married,NC,37
North Carolina,0,Female,0-17,Graduate Degree,Divorced/Separated,NC,37
North Carolina,0,Female,0-17,Graduate Degree,Widowed,NC,37
North Carolina,1292,Female,18-24,Less than High School,Never Married,NC,37
North Carolina,43,Female,18-24,Less than High School,Married,NC,37
North Carolina,84,Female,18-24,Less than High School,Divorced/Separated,NC,37
North Carolina,0,Female,18-24,Less than High School,Widowed,NC,37
North Carolina,7304,Female,18-24,High School Grad,Never Married,NC,37
North Carolina,1845,Female,18-24,High School Grad,Married,NC,37
North Carolina,0,Female,18-24,High School Grad,Divorced/Separated,NC,37
North Carolina,0,Female,18-24,High School Grad,Widowed,NC,37
North Carolina,8175,Female,18-24,Some College,Never Married,NC,37
North Carolina,714,Female,18-24,Some College,Married,NC,37
North Carolina,387,Female,18-24,Some College,Divorced/Separated,NC,37
North Carolina,0,Female,18-24,Some College,Widowed,NC,37
North Carolina,5505,Female,18-24,Bachelor's Degree,Never Married,NC,37
North Carolina,988,Female,18-24,Bachelor's Degree,Married,NC,37
North Carolina,0,Female,18-24,Bachelor's Degree,Divorced/Separated,NC,37
North Carolina,0,Female,18-24,Bachelor's Degree,Widowed,NC,37
North Carolina,828,Female,18-24,Graduate Degree,Never Married,NC,37
North Carolina,0,Female,18-24,Graduate Degree,Married,NC,37
North Carolina,0,Female,18-24,Graduate Degree,Divorced/Separated,NC,37
North Carolina,0,Female,18-24,Graduate Degree,Widowed,NC,37
North Carolina,110,Female,25-34,Less than High School,Never Married,NC,37
North Carolina,377,Female,25-34,Less than High School,Married,NC,37
North Carolina,96,Female,25-34,Less than High School,Divorced/Separated,NC,37
North Carolina,0,Female,25-34,Less than High School,Widowed,NC,37
North Carolina,2036,Female,25-34,High School Grad,Never Married,NC,37
North Carolina,1541,Female,25-34,High School Grad,Married,NC,37
North Carolina,461,Female,25-34,High School Grad,Divorced/Separated,NC,37
North Carolina,0,Female,25-34,High School Grad,Widowed,NC,37
North Carolina,2604,Female,25-34,Some College,Never Married,NC,37
North Carolina,2308,Female,25-34,Some College,Married,NC,37
North Carolina,597,Female,25-34,Some College,Divorced/Separated,NC,37
North Carolina,0,Female,25-34,Some College,Widowed,NC,37
North Carolina,5617,Female,25-34,Bachelor's Degree,Never Married,NC,37
North Carolina,4257,Female,25-34,Bachelor's Degree,Married,NC,37
North Carolina,268,Female,25-34,Bachelor's Degree,Divorced/Separated,NC,37
North Carolina,0,Female,25-34,Bachelor's Degree,Widowed,NC,37
North Carolina,2971,Female,25-34,Graduate Degree,Never Married,NC,37
North Carolina,2182,Female,25-34,Graduate Degree,Married,NC,37
North Carolina,139,Female,25-34,Graduate Degree,Divorced/Separated,NC,37
North Carolina,26,Female,25-34,Graduate Degree,Widowed,NC,37
North Carolina,625,Female,35-44,Less than High School,Never Married,NC,37
North Carolina,282,Female,35-44,Less than High School,Married,NC,37
North Carolina,366,Female,35-44,Less than High School,Divorced/Separated,NC,37
North Carolina,0,Female,35-44,Less than High School,Widowed,NC,37
North Carolina,936,Female,35-44,High School Grad,Never Married,NC,37
North Carolina,1107,Female,35-44,High School Grad,Married,NC,37
North Carolina,408,Female,35-44,High School Grad,Divorced/Separated,NC,37
North Carolina,0,Female,35-44,High School Grad,Widowed,NC,37
North Carolina,719,Female,35-44,Some College,Never Married,NC,37
North Carolina,1371,Female,35-44,Some College,Married,NC,37
North Carolina,723,Female,35-44,Some College,Divorced/Separated,NC,37
North Carolina,0,Female,35-44,Some College,Widowed,NC,37
North Carolina,611,Female,35-44,Bachelor's Degree,Never Married,NC,37
North Carolina,3318,Female,35-44,Bachelor's Degree,Married,NC,37
North Carolina,459,Female,35-44,Bachelor's Degree,Divorced/Separated,NC,37
North Carolina,231,Female,35-44,Bachelor's Degree,Widowed,NC,37
North Carolina,720,Female,35-44,Graduate Degree,Never Married,NC,37
North Carolina,2256,Female,35-44,Graduate Degree,Married,NC,37
North Carolina,134,Female,35-44,Graduate Degree,Divorced/Separated,NC,37
North Carolina,0,Female,35-44,Graduate Degree,Widowed,NC,37
North Carolina,0,Female,45-54,Less than High School,Never Married,NC,37
North Carolina,254,Female,45-54,Less than High School,Married,NC,37
North Carolina,58,Female,45-54,Less than High School,Divorced/Separated,NC,37
North Carolina,0,Female,45-54,Less than High School,Widowed,NC,37
North Carolina,254,Female,45-54,High School Grad,Never Married,NC,37
North Carolina,717,Female,45-54,High School Grad,Married,NC,37
North Carolina,348,Female,45-54,High School Grad,Divorced/Separated,NC,37
North Carolina,19,Female,45-54,High School Grad,Widowed,NC,37
North Carolina,549,Female,45-54,Some College,Never Married,NC,37
North Carolina,2185,Female,45-54,Some College,Married,NC,37
North Carolina,366,Female,45-54,Some College,Divorced/Separated,NC,37
North Carolina,0,Female,45-54,Some College,Widowed,NC,37
North Carolina,69,Female,45-54,Bachelor's Degree,Never Married,NC,37
North Carolina,836,Female,45-54,Bachelor's Degree,Married,NC,37
North Carolina,517,Female,45-54,Bachelor's Degree,Divorced/Separated,NC,37
North Carolina,59,Female,45-54,Bachelor's Degree,Widowed,NC,37
North Carolina,59,Female,45-54,Graduate Degree,Never Married,NC,37
North Carolina,1895,Female,45-54,Graduate Degree,Married,NC,37
North Carolina,1103,Female,45-54,Graduate Degree,Divorced/Separated,NC,37
North Carolina,0,Female,45-54,Graduate Degree,Widowed,NC,37
North Carolina,101,Female,55-64,Less than High School,Never Married,NC,37
North Carolina,0,Female,55-64,Less than High School,Married,NC,37
North Carolina,187,Female,55-64,Less than High School,Divorced/Separated,NC,37
North Carolina,0,Female,55-64,Less than High School,Widowed,NC,37
North Carolina,74,Female,55-64,High School Grad,Never Married,NC,37
North Carolina,504,Female,55-64,High School Grad,Married,NC,37
North Carolina,485,Female,55-64,High School Grad,Divorced/Separated,NC,37
North Carolina,25,Female,55-64,High School Grad,Widowed,NC,37
North Carolina,261,Female,55-64,Some College,Never Married,NC,37
North Carolina,673,Female,55-64,Some College,Married,NC,37
North Carolina,888,Female,55-64,Some College,Divorced/Separated,NC,37
North Carolina,293,Female,55-64,Some College,Widowed,NC,37
North Carolina,411,Female,55-64,Bachelor's Degree,Never Married,NC,37
North Carolina,1827,Female,55-64,Bachelor's Degree,Married,NC,37
North Carolina,693,Female,55-64,Bachelor's Degree,Divorced/Separated,NC,37
North Carolina,82,Female,55-64,Bachelor's Degree,Widowed,NC,37
North Carolina,0,Female,55-64,Graduate Degree,Never Married,NC,37
North Carolina,667,Female,55-64,Graduate Degree,Married,NC,37
North Carolina,545,Female,55-64,Graduate Degree,Divorced/Separated,NC,37
North Carolina,191,Female,55-64,Graduate Degree,Widowed,NC,37
North Carolina,0,Female,65+,Less than High School,Never Married,NC,37
North Carolina,212,Female,65+,Less than High School,Married,NC,37
North Carolina,114,Female,65+,Less than High School,Divorced/Separated,NC,37
North Carolina,228,Female,65+,Less than High School,Widowed,NC,37
North Carolina,0,Female,65+,High School Grad,Never Married,NC,37
North Carolina,1081,Female,65+,High School Grad,Married,NC,37
North Carolina,816,Female,65+,High School Grad,Divorced/Separated,NC,37
North Carolina,1398,Female,65+,High School Grad,Widowed,NC,37
North Carolina,165,Female,65+,Some College,Never Married,NC,37
North Carolina,1305,Female,65+,Some College,Married,NC,37
North Carolina,631,Female,65+,Some College,Divorced/Separated,NC,37
North Carolina,693,Female,65+,Some College,Widowed,NC,37
North Carolina,0,Female,65+,Bachelor's Degree,Never Married,NC,37
North Carolina,618,Female,65+,Bachelor's Degree,Married,NC,37
North Carolina,375,Female,65+,Bachelor's Degree,Divorced/Separated,NC,37
North Carolina,271,Female,65+,Bachelor's Degree,Widowed,NC,37
North Carolina,0,Female,65+,Graduate Degree,Never Married,NC,37
North Carolina,507,Female,65+,Graduate Degree,Married,NC,37
North Carolina,351,Female,65+,Graduate Degree,Divorced/Separated,NC,37
North Carolina,397,Female,65+,Graduate Degree,Widowed,NC,37
North Carolina,19341,Male,0-17,Less than High School,Never Married,NC,37
North Carolina,51,Male,0-17,Less than High School,Married,NC,37
North Carolina,0,Male,0-17,Less than High School,Divorced/Separated,NC,37
North Carolina,0,Male,0-17,Less than High School,Widowed,NC,37
North Carolina,112,Male,0-17,High School Grad,Never Married,NC,37
North Carolina,0,Male,0-17,High School Grad,Married,NC,37
North Carolina,0,Male,0-17,High School Grad,Divorced/Separated,NC,37
North Carolina,0,Male,0-17,High School Grad,Widowed,NC,37
North Carolina,0,Male,0-17,Some College,Never Married,NC,37
North Carolina,0,Male,0-17,Some College,Married,NC,37
North Carolina,0,Male,0-17,Some College,Divorced/Separated,NC,37
North Carolina,0,Male,0-17,Some College,Widowed,NC,37
North Carolina,0,Male,0-17,Bachelor's Degree,Never Married,NC,37
North Carolina,0,Male,0-17,Bachelor's Degree,Married,NC,37
North Carolina,0,Male,0-17,Bachelor's Degree,Divorced/Separated,NC,37
North Carolina,0,Male,0-17,Bachelor's Degree,Widowed,NC,37
North Carolina,0,Male,0-17,Graduate Degree,Never Married,NC,37
North Carolina,0,Male,0-17,Graduate Degree,Married,NC,37
North Carolina,0,Male,0-17,Graduate Degree,Divorced/Separated,NC,37
North Carolina,0,Male,0-17,Graduate Degree,Widowed,NC,37
North Carolina,1347,Male,18-24,Less than High School,Never Married,NC,37
North Carolina,0,Male,18-24,Less than High School,Married,NC,37
North Carolina,0,Male,18-24,Less than High School,Divorced/Separated,NC,37
North Carolina,0,Male,18-24,Less than High School,Widowed,NC,37
North Carolina,10342,Male,18-24,High School Grad,Never Married,NC,37
North Carolina,2624,Male,18-24,High School Grad,Married,NC,37
North Carolina,185,Male,18-24,High School Grad,Divorced/Separated,NC,37
North Carolina,0,Male,18-24,High School Grad,Widowed,NC,37
North Carolina,9331,Male,18-24,Some College,Never Married,NC,37
North Carolina,991,Male,18-24,Some College,Married,NC,37
North Carolina,0,Male,18-24,Some College,Divorced/Separated,NC,37
North Carolina,0,Male,18-24,Some College,Widowed,NC,37
North Carolina,4765,Male,18-24,Bachelor's Degree,Never Married,NC,37
North Carolina,331,Male,18-24,Bachelor's Degree,Married,NC,37
North Carolina,0,Male,18-24,Bachelor's Degree,Divorced/Separated,NC,37
North Carolina,0,Male,18-24,Bachelor's Degree,Widowed,NC,37
North Carolina,561,Male,18-24,Graduate Degree,Never Married,NC,37
North Carolina,169,Male,18-24,Graduate Degree,Married,NC,37
North Carolina,0,Male,18-24,Graduate Degree,Divorced/Separated,NC,37
North Carolina,0,Male,18-24,Graduate Degree,Widowed,NC,37
North Carolina,830,Male,25-34,Less than High School,Never Married,NC,37
North Carolina,348,Male,25-34,Less than High School,Married,NC,37
North Carolina,0,Male,25-34,Less than High School,Divorced/Separated,NC,37
North Carolina,0,Male,25-34,Less than High School,Widowed,NC,37
North Carolina,3015,Male,25-34,High School Grad,Never Married,NC,37
North Carolina,1861,Male,25-34,High School Grad,Married,NC,37
North Carolina,469,Male,25-34,High School Grad,Divorced/Separated,NC,37
North Carolina,0,Male,25-34,High School Grad,Widowed,NC,37
North Carolina,4708,Male,25-34,Some College,Never Married,NC,37
North Carolina,2325,Male,25-34,Some College,Married,NC,37
North Carolina,119,Male,25-34,Some College,Divorced/Separated,NC,37
North Carolina,0,Male,25-34,Some College,Widowed,NC,37
North Carolina,6608,Male,25-34,Bachelor's Degree,Never Married,NC,37
North Carolina,3532,Male,25-34,Bachelor's Degree,Married,NC,37
North Carolina,516,Male,25-34,Bachelor's Degree,Divorced/Separated,NC,37
North Carolina,0,Male,25-34,Bachelor's Degree,Widowed,NC,37
North Carolina,3034,Male,25-34,Graduate Degree,Never Married,NC,37
North Carolina,1665,Male,25-34,Graduate Degree,Married,NC,37
North Carolina,42,Male,25-34,Graduate Degree,Divorced/Separated,NC,37
North Carolina,0,Male,25-34,Graduate Degree,Widowed,NC,37
North Carolina,612,Male,35-44,Less than High School,Never Married,NC,37
North Carolina,256,Male,35-44,Less than High School,Married,NC,37
North Carolina,0,Male,35-44,Less than High School,Divorced/Separated,NC,37
North Carolina,0,Male,35-44,Less than High School,Widowed,NC,37
North Carolina,1056,Male,35-44,High School Grad,Never Married,NC,37
North Carolina,1360,Male,35-44,High School Grad,Married,NC,37
North Carolina,344,Male,35-44,High School Grad,Divorced/Separated,NC,37
North Carolina,0,Male,35-44,High School Grad,Widowed,NC,37
North Carolina,1665,Male,35-44,Some College,Never Married,NC,37
North Carolina,2421,Male,35-44,Some College,Married,NC,37
North Carolina,523,Male,35-44,Some College,Divorced/Separated,NC,37
North Carolina,0,Male,35-44,Some College,Widowed,NC,37
North Carolina,1099,Male,35-44,Bachelor's Degree,Never Married,NC,37
North Carolina,2062,Male,35-44,Bachelor's Degree,Married,NC,37
North Carolina,333,Male,35-44,Bachelor's Degree,Divorced/Separated,NC,37
North Carolina,0,Male,35-44,Bachelor's Degree,Widowed,NC,37
North Carolina,451,Male,35-44,Graduate Degree,Never Married,NC,37
North Carolina,2136,Male,35-44,Graduate Degree,Married,NC,37
North Carolina,812,Male,35-44,Graduate Degree,Divorced/Separated,NC,37
North Carolina,0,Male,35-44,Graduate Degree,Widowed,NC,37
North Carolina,313,Male,45-54,Less than High School,Never Married,NC,37
North Carolina,244,Male,45-54,Less than High School,Married,NC,37
