current_state,count,sex,age_group,education,marital_status,current_state_code,current_fips
Utah,0,Male,45-54,High School Grad,Never Married,UT,49
Utah,710,Male,45-54,High School Grad,Married,UT,49
Utah,18,Male,45-54,High School Grad,Divorced/Separated,UT,49
Utah,0,Male,45-54,High School Grad,Widowed,UT,49
Utah,75,Male,45-54,Some College,Never Married,UT,49
Utah,956,Male,45-54,Some College,Married,UT,49
Utah,368,Male,45-54,Some College,Divorced/Separated,UT,49
Utah,0,Male,45-54,Some College,Widowed,UT,49
Utah,0,Male,45-54,Bachelor's Degree,Never Married,UT,49
Utah,404,Male,45-54,Bachelor's Degree,Married,UT,49
Utah,79,Male,45-54,Bachelor's Degree,Divorced/Separated,UT,49
Utah,0,Male,45-54,Bachelor's Degree,Widowed,UT,49
Utah,0,Male,45-54,Graduate Degree,Never Married,UT,49
Utah,600,Male,45-54,Graduate Degree,Married,UT,49
Utah,0,Male,45-54,Graduate Degree,Divorced/Separated,UT,49
Utah,0,Male,45-54,Graduate Degree,Widowed,UT,49
Utah,0,Male,55-64,Less than High School,Never Married,UT,49
Utah,69,Male,55-64,Less than High School,Married,UT,49
Utah,35,Male,55-64,Less than High School,Divorced/Separated,UT,49
Utah,0,Male,55-64,Less than High School,Widowed,UT,49
Utah,0,Male,55-64,High School Grad,Never Married,UT,49
Utah,1011,Male,55-64,High School Grad,Married,UT,49
Utah,0,Male,55-64,High School Grad,Divorced/Separated,UT,49
Utah,0,Male,55-64,High School Grad,Widowed,UT,49
Utah,66,Male,55-64,Some College,Never Married,UT,49
Utah,170,Male,55-64,Some College,Married,UT,49
Utah,76,Male,55-64,Some College,Divorced/Separated,UT,49
Utah,0,Male,55-64,Some College,Widowed,UT,49
Utah,0,Male,55-64,Bachelor's Degree,Never Married,UT,49
Utah,177,Male,55-64,Bachelor's Degree,Married,UT,49
Utah,196,Male,55-64,Bachelor's Degree,Divorced/Separated,UT,49
Utah,0,Male,55-64,Bachelor's Degree,Widowed,UT,49
Utah,0,Male,55-64,Graduate Degree,Never Married,UT,49
Utah,463,Male,55-64,Graduate Degree,Married,UT,49
Utah,63,Male,55-64,Graduate Degree,Divorced/Separated,UT,49
Utah,0,Male,55-64,Graduate Degree,Widowed,UT,49
Utah,0,Male,65+,Less than High School,Never Married,UT,49
Utah,32,Male,65+,Less than High School,Married,UT,49
Utah,0,Male,65+,Less than High School,Divorced/Separated,UT,49
Utah,0,Male,65+,Less than High School,Widowed,UT,49
Utah,0,Male,65+,High School Grad,Never Married,UT,49
Utah,65,Male,65+,High School Grad,Married,UT,49
Utah,0,Male,65+,High School Grad,Divorced/Separated,UT,49
Utah,21,Male,65+,High School Grad,Widowed,UT,49
Utah,0,Male,65+,Some College,Never Married,UT,49
Utah,548,Male,65+,Some College,Married,UT,49
Utah,0,Male,65+,Some College,Divorced/Separated,UT,49
Utah,0,Male,65+,Some College,Widowed,UT,49
Utah,2,Male,65+,Bachelor's Degree,Never Married,UT,49
Utah,327,Male,65+,Bachelor's Degree,Married,UT,49
Utah,0,Male,65+,Bachelor's Degree,Divorced/Separated,UT,49
Utah,189,Male,65+,Bachelor's Degree,Widowed,UT,49
Utah,0,Male,65+,Graduate Degree,Never Married,UT,49
Utah,527,Male,65+,Graduate Degree,Married,UT,49
Utah,0,Male,65+,Graduate Degree,Divorced/Separated,UT,49
Utah,46,Male,65+,Graduate Degree,Widowed,UT,49
Vermont,871,Female,0-17,Less than High School,Never Married,VT,50
Vermont,0,Female,0-17,Less than High School,Married,VT,50
Vermont,0,Female,0-17,Less than High School,Divorced/Separated,VT,50
Vermont,0,Female,0-17,Less than High School,Widowed,VT,50
Vermont,0,Female,0-17,High School Grad,Never Married,VT,50
Vermont,0,Female,0-17,High School Grad,Married,VT,50
Vermont,0,Female,0-17,High School Grad,Divorced/Separated,VT,50
Vermont,0,Female,0-17,High School Grad,Widowed,VT,50
Vermont,194,Female,0-17,Some College,Never Married,VT,50
Vermont,0,Female,0-17,Some College,Married,VT,50
Vermont,0,Female,0-17,Some College,Divorced/Separated,VT,50
Vermont,0,Female,0-17,Some College,Widowed,VT,50
Vermont,0,Female,0-17,Bachelor's Degree,Never Married,VT,50
Vermont,0,Female,0-17,Bachelor's Degree,Married,VT,50
Vermont,0,Female,0-17,Bachelor's Degree,Divorced/Separated,VT,50
Vermont,0,Female,0-17,Bachelor's Degree,Widowed,VT,50
Vermont,0,Female,0-17,Graduate Degree,Never Married,VT,50
Vermont,0,Female,0-17,Graduate Degree,Married,VT,50
Vermont,0,Female,0-17,Graduate Degree,Divorced/Separated,VT,50
Vermont,0,Female,0-17,Graduate Degree,Widowed,VT,50
Vermont,142,Female,18-24,Less than High School,Never Married,VT,50
Vermont,121,Female,18-24,Less than High School,Married,VT,50
Vermont,0,Female,18-24,Less than High School,Divorced/Separated,VT,50
Vermont,0,Female,18-24,Less than High School,Widowed,VT,50
Vermont,580,Female,18-24,High School Grad,Never Married,VT,50
Vermont,157,Female,18-24,High School Grad,Married,VT,50
Vermont,0,Female,18-24,High School Grad,Divorced/Separated,VT,50
Vermont,0,Female,18-24,High School Grad,Widowed,VT,50
Vermont,4196,Female,18-24,Some College,Never Married,VT,50
Vermont,137,Female,18-24,Some College,Married,VT,50
Vermont,0,Female,18-24,Some College,Divorced/Separated,VT,50
Vermont,0,Female,18-24,Some College,Widowed,VT,50
Vermont,551,Female,18-24,Bachelor's Degree,Never Married,VT,50
Vermont,0,Female,18-24,Bachelor's Degree,Married,VT,50
Vermont,0,Female,18-24,Bachelor's Degree,Divorced/Separated,VT,50
Vermont,0,Female,18-24,Bachelor's Degree,Widowed,VT,50
Vermont,128,Female,18-24,Graduate Degree,Never Married,VT,50
Vermont,0,Female,18-24,Graduate Degree,Married,VT,50
Vermont,0,Female,18-24,Graduate Degree,Divorced/Separated,VT,50
Vermont,0,Female,18-24,Graduate Degree,Widowed,VT,50
Vermont,0,Female,25-34,Less than High School,Never Married,VT,50
Vermont,0,Female,25-34,Less than High School,Married,VT,50
Vermont,50,Female,25-34,Less than High School,Divorced/Separated,VT,50
Vermont,0,Female,25-34,Less than High School,Widowed,VT,50
Vermont,87,Female,25-34,High School Grad,Never Married,VT,50
Vermont,43,Female,25-34,High School Grad,Married,VT,50
Vermont,0,Female,25-34,High School Grad,Divorced/Separated,VT,50
Vermont,0,Female,25-34,High School Grad,Widowed,VT,50
Vermont,138,Female,25-34,Some College,Never Married,VT,50
Vermont,0,Female,25-34,Some College,Married,VT,50
Vermont,0,Female,25-34,Some College,Divorced/Separated,VT,50
Vermont,0,Female,25-34,Some College,Widowed,VT,50
Vermont,2031,Female,25-34,Bachelor's Degree,Never Married,VT,50
Vermont,212,Female,25-34,Bachelor's Degree,Married,VT,50
Vermont,0,Female,25-34,Bachelor's Degree,Divorced/Separated,VT,50
Vermont,0,Female,25-34,Bachelor's Degree,Widowed,VT,50
Vermont,188,Female,25-34,Graduate Degree,Never Married,VT,50
Vermont,93,Female,25-34,Graduate Degree,Married,VT,50
Vermont,0,Female,25-34,Graduate Degree,Divorced/Separated,VT,50
Vermont,0,Female,25-34,Graduate Degree,Widowed,VT,50
Vermont,0,Female,35-44,Less than High School,Never Married,VT,50
Vermont,0,Female,35-44,Less than High School,Married,VT,50
Vermont,0,Female,35-44,Less than High School,Divorced/Separated,VT,50
Vermont,0,Female,35-44,Less than High School,Widowed,VT,50
Vermont,0,Female,35-44,High School Grad,Never Married,VT,50
Vermont,0,Female,35-44,High School Grad,Married,VT,50
Vermont,0,Female,35-44,High School Grad,Divorced/Separated,VT,50
Vermont,0,Female,35-44,High School Grad,Widowed,VT,50
Vermont,105,Female,35-44,Some College,Never Married,VT,50
Vermont,32,Female,35-44,Some College,Married,VT,50
Vermont,43,Female,35-44,Some College,Divorced/Separated,VT,50
Vermont,0,Female,35-44,Some College,Widowed,VT,50
Vermont,43,Female,35-44,Bachelor's Degree,Never Married,VT,50
Vermont,212,Female,35-44,Bachelor's Degree,Married,VT,50
Vermont,292,Female,35-44,Bachelor's Degree,Divorced/Separated,VT,50
Vermont,0,Female,35-44,Bachelor's Degree,Widowed,VT,50
Vermont,53,Female,35-44,Graduate Degree,Never Married,VT,50
Vermont,219,Female,35-44,Graduate Degree,Married,VT,50
Vermont,0,Female,35-44,Graduate Degree,Divorced/Separated,VT,50
Vermont,0,Female,35-44,Graduate Degree,Widowed,VT,50
Vermont,0,Female,45-54,Less than High School,Never Married,VT,50
Vermont,0,Female,45-54,Less than High School,Married,VT,50
Vermont,0,Female,45-54,Less than High School,Divorced/Separated,VT,50
Vermont,0,Female,45-54,Less than High School,Widowed,VT,50
Vermont,0,Female,45-54,High School Grad,Never Married,VT,50
Vermont,0,Female,45-54,High School Grad,Married,VT,50
Vermont,0,Female,45-54,High School Grad,Divorced/Separated,VT,50
Vermont,0,Female,45-54,High School Grad,Widowed,VT,50
Vermont,0,Female,45-54,Some College,Never Married,VT,50
Vermont,0,Female,45-54,Some College,Married,VT,50
Vermont,0,Female,45-54,Some College,Divorced/Separated,VT,50
Vermont,0,Female,45-54,Some College,Widowed,VT,50
Vermont,0,Female,45-54,Bachelor's Degree,Never Married,VT,50
Vermont,82,Female,45-54,Bachelor's Degree,Married,VT,50
Vermont,0,Female,45-54,Bachelor's Degree,Divorced/Separated,VT,50
Vermont,0,Female,45-54,Bachelor's Degree,Widowed,VT,50
Vermont,0,Female,45-54,Graduate Degree,Never Married,VT,50
Vermont,294,Female,45-54,Graduate Degree,Married,VT,50
Vermont,0,Female,45-54,Graduate Degree,Divorced/Separated,VT,50
Vermont,0,Female,45-54,Graduate Degree,Widowed,VT,50
Vermont,0,Female,55-64,Less than High School,Never Married,VT,50
Vermont,0,Female,55-64,Less than High School,Married,VT,50
Vermont,0,Female,55-64,Less than High School,Divorced/Separated,VT,50
Vermont,0,Female,55-64,Less than High School,Widowed,VT,50
Vermont,0,Female,55-64,High School Grad,Never Married,VT,50
Vermont,69,Female,55-64,High School Grad,Married,VT,50
Vermont,0,Female,55-64,High School Grad,Divorced/Separated,VT,50
Vermont,0,Female,55-64,High School Grad,Widowed,VT,50
Vermont,0,Female,55-64,Some College,Never Married,VT,50
Vermont,181,Female,55-64,Some College,Married,VT,50
Vermont,39,Female,55-64,Some College,Divorced/Separated,VT,50
Vermont,0,Female,55-64,Some College,Widowed,VT,50
Vermont,33,Female,55-64,Bachelor's Degree,Never Married,VT,50
Vermont,275,Female,55-64,Bachelor's Degree,Married,VT,50
Vermont,0,Female,55-64,Bachelor's Degree,Divorced/Separated,VT,50
Vermont,0,Female,55-64,Bachelor's Degree,Widowed,VT,50
Vermont,76,Female,55-64,Graduate Degree,Never Married,VT,50
Vermont,30,Female,55-64,Graduate Degree,Married,VT,50
Vermont,0,Female,55-64,Graduate Degree,Divorced/Separated,VT,50
Vermont,0,Female,55-64,Graduate Degree,Widowed,VT,50
Vermont,164,Female,65+,Less than High School,Never Married,VT,50
Vermont,0,Female,65+,Less than High School,Married,VT,50
Vermont,0,Female,65+,Less than High School,Divorced/Separated,VT,50
Vermont,0,Female,65+,Less than High School,Widowed,VT,50
Vermont,26,Female,65+,High School Grad,Never Married,VT,50
Vermont,216,Female,65+,High School Grad,Married,VT,50
Vermont,633,Female,65+,High School Grad,Divorced/Separated,VT,50
Vermont,132,Female,65+,High School Grad,Widowed,VT,50
Vermont,0,Female,65+,Some College,Never Married,VT,50
Vermont,144,Female,65+,Some College,Married,VT,50
Vermont,0,Female,65+,Some College,Divorced/Separated,VT,50
Vermont,49,Female,65+,Some College,Widowed,VT,50
Vermont,0,Female,65+,Bachelor's Degree,Never Married,VT,50
Vermont,81,Female,65+,Bachelor's Degree,Married,VT,50
Vermont,0,Female,65+,Bachelor's Degree,Divorced/Separated,VT,50
Vermont,27,Female,65+,Bachelor's Degree,Widowed,VT,50
Vermont,0,Female,65+,Graduate Degree,Never Married,VT,50
Vermont,37,Female,65+,Graduate Degree,Married,VT,50
Vermont,0,Female,65+,Graduate Degree,Divorced/Separated,VT,50
Vermont,0,Female,65+,Graduate Degree,Widowed,VT,50
Vermont,777,Male,0-17,Less than High School,Never Married,VT,50
Vermont,0,Male,0-17,Less than High School,Married,VT,50
Vermont,0,Male,0-17,Less than High School,Divorced/Separated,VT,50
Vermont,0,Male,0-17,Less than High School,Widowed,VT,50
Vermont,0,Male,0-17,High School Grad,Never Married,VT,50
Vermont,0,Male,0-17,High School Grad,Married,VT,50
Vermont,0,Male,0-17,High School Grad,Divorced/Separated,VT,50
Vermont,0,Male,0-17,High School Grad,Widowed,VT,50
Vermont,0,Male,0-17,Some College,Never Married,VT,50
Vermont,0,Male,0-17,Some College,Married,VT,50
Vermont,0,Male,0-17,Some College,Divorced/Separated,VT,50
Vermont,0,Male,0-17,Some College,Widowed,VT,50
Vermont,0,Male,0-17,Bachelor's Degree,Never Married,VT,50
Vermont,0,Male,0-17,Bachelor's Degree,Married,VT,50
Vermont,0,Male,0-17,Bachelor's Degree,Divorced/Separated,VT,50
Vermont,0,Male,0-17,Bachelor's Degree,Widowed,VT,50
Vermont,0,Male,0-17,Graduate Degree,Never Married,VT,50
Vermont,0,Male,0-17,Graduate Degree,Married,VT,50
Vermont,0,Male,0-17,Graduate Degree,Divorced/Separated,VT,50
Vermont,0,Male,0-17,Graduate Degree,Widowed,VT,50
Vermont,119,Male,18-24,Less than High School,Never Married,VT,50
Vermont,0,Male,18-24,Less than High School,Married,VT,50
Vermont,0,Male,18-24,Less than High School,Divorced/Separated,VT,50
Vermont,0,Male,18-24,Less than High School,Widowed,VT,50
Vermont,449,Male,18-24,High School Grad,Never Married,VT,50
Vermont,135,Male,18-24,High School Grad,Married,VT,50
Vermont,0,Male,18-24,High School Grad,Divorced/Separated,VT,50
Vermont,0,Male,18-24,High School Grad,Widowed,VT,50
Vermont,1994,Male,18-24,Some College,Never Married,VT,50
Vermont,0,Male,18-24,Some College,Married,VT,50
Vermont,0,Male,18-24,Some College,Divorced/Separated,VT,50
Vermont,0,Male,18-24,Some College,Widowed,VT,50
Vermont,176,Male,18-24,Bachelor's Degree,Never Married,VT,50
Vermont,0,Male,18-24,Bachelor's Degree,Married,VT,50
Vermont,0,Male,18-24,Bachelor's Degree,Divorced/Separated,VT,50
Vermont,0,Male,18-24,Bachelor's Degree,Widowed,VT,50
Vermont,0,Male,18-24,Graduate Degree,Never Married,VT,50
Vermont,0,Male,18-24,Graduate Degree,Married,VT,50
Vermont,0,Male,18-24,Graduate Degree,Divorced/Separated,VT,50
Vermont,0,Male,18-24,Graduate Degree,Widowed,VT,50
Vermont,0,Male,25-34,Less than High School,Never Married,VT,50
Vermont,0,Male,25-34,Less than High School,Married,VT,50
Vermont,0,Male,25-34,Less than High School,Divorced/Separated,VT,50
Vermont,0,Male,25-34,Less than High School,Widowed,VT,50
Vermont,578,Male,25-34,High School Grad,Never Married,VT,50
Vermont,0,Male,25-34,High School Grad,Married,VT,50
Vermont,0,Male,25-34,High School Grad,Divorced/Separated,VT,50
Vermont,0,Male,25-34,High School Grad,Widowed,VT,50
Vermont,326,Male,25-34,Some College,Never Married,VT,50
Vermont,170,Male,25-34,Some College,Married,VT,50
Vermont,38,Male,25-34,Some College,Divorced/Separated,VT,50
Vermont,0,Male,25-34,Some College,Widowed,VT,50
Vermont,933,Male,25-34,Bachelor's Degree,Never Married,VT,50
Vermont,294,Male,25-34,Bachelor's Degree,Married,VT,50
Vermont,0,Male,25-34,Bachelor's Degree,Divorced/Separated,VT,50
Vermont,0,Male,25-34,Bachelor's Degree,Widowed,VT,50
Vermont,55,Male,25-34,Graduate Degree,Never Married,VT,50
Vermont,0,Male,25-34,Graduate Degree,Married,VT,50
Vermont,0,Male,25-34,Graduate Degree,Divorced/Separated,VT,50
Vermont,0,Male,25-34,Graduate Degree,Widowed,VT,50
Vermont,48,Male,35-44,Less than High School,Never Married,VT,50
Vermont,0,Male,35-44,Less than High School,Married,VT,50
Vermont,135,Male,35-44,Less than High School,Divorced/Separated,VT,50
Vermont,0,Male,35-44,Less than High School,Widowed,VT,50
Vermont,0,Male,35-44,High School Grad,Never Married,VT,50
Vermont,0,Male,35-44,High School Grad,Married,VT,50
Vermont,0,Male,35-44,High School Grad,Divorced/Separated,VT,50
Vermont,0,Male,35-44,High School Grad,Widowed,VT,50
Vermont,8,Male,35-44,Some College,Never Married,VT,50
Vermont,39,Male,35-44,Some College,Married,VT,50
Vermont,166,Male,35-44,Some College,Divorced/Separated,VT,50
Vermont,0,Male,35-44,Some College,Widowed,VT,50
Vermont,65,Male,35-44,Bachelor's Degree,Never Married,VT,50
Vermont,348,Male,35-44,Bachelor's Degree,Married,VT,50
Vermont,0,Male,35-44,Bachelor's Degree,Divorced/Separated,VT,50
Vermont,0,Male,35-44,Bachelor's Degree,Widowed,VT,50
Vermont,0,Male,35-44,Graduate Degree,Never Married,VT,50
Vermont,285,Male,35-44,Graduate Degree,Married,VT,50
Vermont,0,Male,35-44,Graduate Degree,Divorced/Separated,VT,50
Vermont,0,Male,35-44,Graduate Degree,Widowed,VT,50
Vermont,0,Male,45-54,Less than High School,Never Married,VT,50
Vermont,0,Male,45-54,Less than High School,Married,VT,50
Vermont,60,Male,45-54,Less than High School,Divorced/Separated,VT,50
Vermont,0,Male,45-54,Less than High School,Widowed,VT,50
Vermont,139,Male,45-54,High School Grad,Never Married,VT,50
Vermont,0,Male,45-54,High School Grad,Married,VT,50
Vermont,0,Male,45-54,High School Grad,Divorced/Separated,VT,50
Vermont,0,Male,45-54,High School Grad,Widowed,VT,50
Vermont,0,Male,45-54,Some College,Never Married,VT,50
Vermont,0,Male,45-54,Some College,Married,VT,50
Vermont,354,Male,45-54,Some College,Divorced/Separated,VT,50
Vermont,0,Male,45-54,Some College,Widowed,VT,50
Vermont,1001,Male,45-54,Bachelor's Degree,Never Married,VT,50
Vermont,133,Male,45-54,Bachelor's Degree,Married,VT,50
Vermont,166,Male,45-54,Bachelor's Degree,Divorced/Separated,VT,50
Vermont,0,Male,45-54,Bachelor's Degree,Widowed,VT,50
Vermont,0,Male,45-54,Graduate Degree,Never Married,VT,50
Vermont,0,Male,45-54,Graduate Degree,Married,VT,50
Vermont,0,Male,45-54,Graduate Degree,Divorced/Separated,VT,50
Vermont,0,Male,45-54,Graduate Degree,Widowed,VT,50
Vermont,0,Male,55-64,Less than High School,Never Married,VT,50
Vermont,0,Male,55-64,Less than High School,Married,VT,50
Vermont,0,Male,55-64,Less than High School,Divorced/Separated,VT,50
Vermont,0,Male,55-64,Less than High School,Widowed,VT,50
Vermont,30,Male,55-64,High School Grad,Never Married,VT,50
Vermont,126,Male,55-64,High School Grad,Married,VT,50
Vermont,97,Male,55-64,High School Grad,Divorced/Separated,VT,50
Vermont,0,Male,55-64,High School Grad,Widowed,VT,50
Vermont,0,Male,55-64,Some College,Never Married,VT,50
Vermont,0,Male,55-64,Some College,Married,VT,50
Vermont,0,Male,55-64,Some College,Divorced/Separated,VT,50
Vermont,0,Male,55-64,Some College,Widowed,VT,50
Vermont,0,Male,55-64,Bachelor's Degree,Never Married,VT,50
Vermont,400,Male,55-64,Bachelor's Degree,Married,VT,50
Vermont,0,Male,55-64,Bachelor's Degree,Divorced/Separated,VT,50
Vermont,0,Male,55-64,Bachelor's Degree,Widowed,VT,50
Vermont,0,Male,55-64,Graduate Degree,Never Married,VT,50
Vermont,31,Male,55-64,Graduate Degree,Married,VT,50
Vermont,0,Male,55-64,Graduate Degree,Divorced/Separated,VT,50
Vermont,0,Male,55-64,Graduate Degree,Widowed,VT,50
Vermont,0,Male,65+,Less than High School,Never Married,VT,50
Vermont,0,Male,65+,Less than High School,Married,VT,50
Vermont,0,Male,65+,Less than High School,Divorced/Separated,VT,50
Vermont,0,Male,65+,Less than High School,Widowed,VT,50
Vermont,0,Male,65+,High School Grad,Never Married,VT,50
Vermont,256,Male,65+,High School Grad,Married,VT,50
Vermont,0,Male,65+,High School Grad,Divorced/Separated,VT,50
Vermont,0,Male,65+,High School Grad,Widowed,VT,50
Vermont,38,Male,65+,Some College,Never Married,VT,50
Vermont,60,Male,65+,Some College,Married,VT,50
Vermont,32,Male,65+,Some College,Divorced/Separated,VT,50
Vermont,0,Male,65+,Some College,Widowed,VT,50
Vermont,0,Male,65+,Bachelor's Degree,Never Married,VT,50
Vermont,264,Male,65+,Bachelor's Degree,Married,VT,50
Vermont,0,Male,65+,Bachelor's Degree,Divorced/Separated,VT,50
Vermont,0,Male,65+,Bachelor's Degree,Widowed,VT,50
Vermont,0,Male,65+,Graduate Degree,Never Married,VT,50
Vermont,113,Male,65+,Graduate Degree,Married,VT,50
Vermont,0,Male,65+,Graduate Degree,Divorced/Separated,VT,50
Vermont,0,Male,65+,Graduate Degree,Widowed,VT,50
Virginia,25332,Female,0-17,Less than High School,Never Married,VA,51
Virginia,0,Female,0-17,Less than High School,Married,VA,51
Virginia,0,Female,0-17,Less than High School,Divorced/Separated,VA,51
Virginia,0,Female,0-17,Less than High School,Widowed,VA,51
